###wordnet_hockey_team_108080386
Dinamo_Riga_(original)	isAffiliatedTo	Dinamo_Riga
Fort_Lauderdale–Hollywood_International_Airport	isConnectedTo	Punta_Cana_International_Airport
Yulin_Yuyang_Airport	isConnectedTo	Taiyuan_Wusu_International_Airport
Minneapolis–Saint_Paul_International_Airport	isConnectedTo	Daniel_Oduber_Quirós_International_Airport
Eugene_Airport	isConnectedTo	Portland_International_Airport
Katowice_International_Airport	isConnectedTo	Beauvais–Tillé_Airport
Santarém-Maestro_Wilson_Fonseca_Airport	isConnectedTo	Deputado_Luís_Eduardo_Magalhães_International_Airport
Hamad_International_Airport	isConnectedTo	Khartoum_International_Airport
Antalya_Airport	isConnectedTo	Murmansk_Airport
Menorca_Airport	isConnectedTo	Gatwick_Airport
Austin–Bergstrom_International_Airport	isConnectedTo	Phoenix_Sky_Harbor_International_Airport
Memphis_International_Airport	isConnectedTo	Indianapolis_International_Airport
Haneda_Airport	isConnectedTo	Incheon_International_Airport
Ningbo_Lishe_International_Airport	isConnectedTo	Kunming_Changshui_International_Airport
Recife/Guararapes–Gilberto_Freyre_International_Airport	isConnectedTo	Marechal_Cunha_Machado_International_Airport
Frankfurt_Airport	isConnectedTo	Copenhagen_Airport
Fuzhou_Changle_International_Airport	isConnectedTo	Taiwan_Taoyuan_International_Airport
Henri_Coandă_International_Airport	isConnectedTo	Belgrade_Nikola_Tesla_Airport
Ganzhou_Huangjin_Airport	isConnectedTo	Wuhan_Tianhe_International_Airport
Perth_Airport	isConnectedTo	Phuket_International_Airport
Xiamen_Gaoqi_International_Airport	isConnectedTo	Hohhot_Baita_International_Airport
Khrabrovo_Airport	isConnectedTo	Minsk_National_Airport
Beijing_Nanyuan_Airport	isConnectedTo	Jiayuguan_Airport
Timișoara_Traian_Vuia_International_Airport	isConnectedTo	Ciampino–G._B._Pastine_International_Airport
Huai'an_Lianshui_Airport	isConnectedTo	Wenzhou_Longwan_International_Airport
Lihue_Airport	isConnectedTo	Phoenix_Sky_Harbor_International_Airport
Del_Bajío_International_Airport	isConnectedTo	Hartsfield–Jackson_Atlanta_International_Airport
Ljubljana_Jože_Pučnik_Airport	isConnectedTo	Santorini_(Thira)_National_Airport
John_F._Kennedy_International_Airport	isConnectedTo	Roberts_International_Airport
Rajiv_Gandhi_International_Airport	isConnectedTo	Chhatrapati_Shivaji_International_Airport
Fuerteventura_Airport	isConnectedTo	Paderborn_Lippstadt_Airport
Taiwan_Taoyuan_International_Airport	isConnectedTo	Komatsu_Airport
Sofia_Airport	isConnectedTo	Barcelona–El_Prat_Airport
Dubai_International_Airport	isConnectedTo	Baghdad_International_Airport
Haikou_Meilan_International_Airport	isConnectedTo	Nanchang_Changbei_International_Airport
Austin–Bergstrom_International_Airport	isConnectedTo	Newark_Liberty_International_Airport
Vienna_International_Airport	isConnectedTo	Zagreb_Airport
Antalya_Airport	isConnectedTo	Göteborg_Landvetter_Airport
Wabush_Airport	isConnectedTo	Baie-Comeau_Airport
Weeze_Airport	isConnectedTo	Abruzzo_Airport
Haikou_Meilan_International_Airport	isConnectedTo	Hohhot_Baita_International_Airport
Leipzig/Halle_Airport	isConnectedTo	La_Palma_Airport
Abeid_Amani_Karume_International_Airport	isConnectedTo	Brussels_Airport
Hong_Kong_International_Airport	isConnectedTo	Hefei_Xinqiao_International_Airport
La_Romaine_Airport	isConnectedTo	Sept-Îles_Airport
Kos_Island_International_Airport	isConnectedTo	Pisa_International_Airport
Orly_Airport	isConnectedTo	Gran_Canaria_Airport
Montréal–Pierre_Elliott_Trudeau_International_Airport	isConnectedTo	Palm_Beach_International_Airport
Brussels_South_Charleroi_Airport	isConnectedTo	Genoa_Cristoforo_Colombo_Airport
Soekarno–Hatta_International_Airport	isConnectedTo	King_Khalid_International_Airport
Coimbatore_International_Airport	isConnectedTo	Sharjah_International_Airport
Henri_Coandă_International_Airport	isConnectedTo	Sofia_Airport
Jerez_Airport	isConnectedTo	Hamburg_Airport
Ashgabat_International_Airport	isConnectedTo	Dubai_International_Airport
Rouyn-Noranda_Airport	isConnectedTo	Wabush_Airport
Simferopol_International_Airport	isConnectedTo	International_Airport_Irkutsk
Olbia_Costa_Smeralda_Airport	isConnectedTo	Luton_Airport
Sheremetyevo_International_Airport	isConnectedTo	Stuttgart_Airport
Perth_Airport	isConnectedTo	O._R._Tambo_International_Airport
Tocumen_International_Airport	isConnectedTo	Tampa_International_Airport
Salt_Lake_City_International_Airport	isConnectedTo	Indianapolis_International_Airport
Olbia_Costa_Smeralda_Airport	isConnectedTo	Brussels_Airport
Munich_Airport	isConnectedTo	Vienna_International_Airport
Kaohsiung_International_Airport	isConnectedTo	Narita_International_Airport
Piedmont_Triad_International_Airport	isConnectedTo	Denver_International_Airport
Verona_Villafranca_Airport	isConnectedTo	Cagliari_Elmas_Airport
King_Abdulaziz_International_Airport	isConnectedTo	Agadir–Al_Massira_Airport
Washington_Dulles_International_Airport	isConnectedTo	O'Hare_International_Airport
Guangzhou_Baiyun_International_Airport	isConnectedTo	Fuzhou_Changle_International_Airport
Washington_Dulles_International_Airport	isConnectedTo	Portland_International_Airport
Rosario_–_Islas_Malvinas_International_Airport	isConnectedTo	Governor_Francisco_Gabrielli_International_Airport
Nanjing_Lukou_International_Airport	isConnectedTo	Shijiazhuang_Zhengding_International_Airport
Cologne_Bonn_Airport	isConnectedTo	Girona–Costa_Brava_Airport
Antalya_Airport	isConnectedTo	Heydar_Aliyev_International_Airport
Vilnius_Airport	isConnectedTo	Stavanger_Airport,_Sola
Jinnah_International_Airport	isConnectedTo	Chhatrapati_Shivaji_International_Airport
Petropavlovsk-Kamchatsky_Airport	isConnectedTo	Khabarovsk_Novy_Airport
Wattay_International_Airport	isConnectedTo	Phnom_Penh_International_Airport
Shiraz_International_Airport	isConnectedTo	Kuwait_International_Airport
Shanghai_Pudong_International_Airport	isConnectedTo	Manzhouli_Xijiao_Airport
John_F._Kennedy_International_Airport	isConnectedTo	Montréal–Pierre_Elliott_Trudeau_International_Airport
Shah_Amanat_International_Airport	isConnectedTo	Shahjalal_International_Airport
Shenzhen_Bao'an_International_Airport	isConnectedTo	Hefei_Xinqiao_International_Airport
Orly_Airport	isConnectedTo	Keflavík_International_Airport
Washington_Dulles_International_Airport	isConnectedTo	Beijing_Capital_International_Airport
Berlin_Schönefeld_Airport	isConnectedTo	Glasgow_Airport
Don_Mueang_International_Airport	isConnectedTo	Yangon_International_Airport
Dubrovnik_Airport	isConnectedTo	Cologne_Bonn_Airport
Khujand_Airport	isConnectedTo	Kurumoch_International_Airport
Muscat_International_Airport	isConnectedTo	Dubai_International_Airport
Stockholm_Skavsta_Airport	isConnectedTo	London_Stansted_Airport
Bordeaux–Mérignac_Airport	isConnectedTo	Olbia_Costa_Smeralda_Airport
Gran_Canaria_Airport	isConnectedTo	Zweibrücken_Airport
Zagreb_Airport	isConnectedTo	Göteborg_Landvetter_Airport
Chhatrapati_Shivaji_International_Airport	isConnectedTo	Aden_International_Airport
Philadelphia_International_Airport	isConnectedTo	Raleigh–Durham_International_Airport
Rabat–Salé_Airport	isConnectedTo	Amsterdam_Airport_Schiphol
Eindhoven_Airport	isConnectedTo	Brno–Tuřany_Airport
John_F._Kennedy_International_Airport	isConnectedTo	Dublin_Airport
Sochi_International_Airport	isConnectedTo	Mineralnye_Vody_Airport
Henri_Coandă_International_Airport	isConnectedTo	Munich_Airport
Montréal–Pierre_Elliott_Trudeau_International_Airport	isConnectedTo	Leonardo_da_Vinci–Fiumicino_Airport
Rabat–Salé_Airport	isConnectedTo	Tripoli_International_Airport
Barcelona–El_Prat_Airport	isConnectedTo	Glasgow_Airport
Cincinnati/Northern_Kentucky_International_Airport	isConnectedTo	Baltimore–Washington_International_Airport
Singapore_Changi_Airport	isConnectedTo	Jieyang_Chaoshan_International_Airport
Orlando_International_Airport	isConnectedTo	George_Bush_Intercontinental_Airport
Owen_Roberts_International_Airport	isConnectedTo	Newark_Liberty_International_Airport
Vnukovo_International_Airport	isConnectedTo	Split_Airport
Aden_International_Airport	isConnectedTo	Istanbul_Atatürk_Airport
Cologne_Bonn_Airport	isConnectedTo	Tunis–Carthage_International_Airport
Québec_City_Jean_Lesage_International_Airport	isConnectedTo	Rouyn-Noranda_Airport
Münster_Osnabrück_International_Airport	isConnectedTo	Munich_Airport
San_Jose_International_Airport	isConnectedTo	John_F._Kennedy_International_Airport
Maastricht_Aachen_Airport	isConnectedTo	Faro_Airport
Beauvais–Tillé_Airport	isConnectedTo	Göteborg_City_Airport
Barcelona–El_Prat_Airport	isConnectedTo	Trondheim_Airport,_Værnes
Adnan_Menderes_Airport	isConnectedTo	Vienna_International_Airport
Sheremetyevo_International_Airport	isConnectedTo	Venice_Marco_Polo_Airport
Mehamn_Airport	isConnectedTo	Berlevåg_Airport
Luxembourg_Findel_Airport	isConnectedTo	Milas–Bodrum_Airport
Ngurah_Rai_International_Airport	isConnectedTo	Incheon_International_Airport
Frankfurt_Airport	isConnectedTo	Adnan_Menderes_Airport
Frankfurt_Airport	isConnectedTo	Kuala_Lumpur_International_Airport
Bandaranaike_International_Airport	isConnectedTo	Jinnah_International_Airport
Munich_Airport	isConnectedTo	Incheon_International_Airport
Erbil_International_Airport	isConnectedTo	Stockholm_Arlanda_Airport
Tan_Son_Nhat_International_Airport	isConnectedTo	Melbourne_Airport
Sanya_Phoenix_International_Airport	isConnectedTo	Changsha_Huanghua_International_Airport
Ben_Gurion_Airport	isConnectedTo	Zvartnots_International_Airport
Luis_Muñoz_Marín_International_Airport	isConnectedTo	O'Hare_International_Airport
Ashgabat_International_Airport	isConnectedTo	Indira_Gandhi_International_Airport
Owen_Roberts_International_Airport	isConnectedTo	José_Martí_International_Airport
Erbil_International_Airport	isConnectedTo	Queen_Alia_International_Airport
Ignatyevo_Airport	isConnectedTo	Sheremetyevo_International_Airport
Pulkovo_Airport	isConnectedTo	Surgut_International_Airport
Borg_El_Arab_Airport	isConnectedTo	Sharjah_International_Airport
Harbin_Taiping_International_Airport	isConnectedTo	Manzhouli_Xijiao_Airport
Chengdu_Shuangliu_International_Airport	isConnectedTo	Huangshan_Tunxi_International_Airport
Brussels_South_Charleroi_Airport	isConnectedTo	Djerba–Zarzis_International_Airport
Shenzhen_Bao'an_International_Airport	isConnectedTo	Nanchang_Changbei_International_Airport
Sanya_Phoenix_International_Airport	isConnectedTo	Xi'an_Xianyang_International_Airport
Soekarno–Hatta_International_Airport	isConnectedTo	Don_Mueang_International_Airport
Yinchuan_Hedong_International_Airport	isConnectedTo	Haikou_Meilan_International_Airport
Surgut_International_Airport	isConnectedTo	Hurghada_International_Airport
Istanbul_Atatürk_Airport	isConnectedTo	Hannover_Airport
Afonso_Pena_International_Airport	isConnectedTo	Eurico_de_Aguiar_Salles_Airport
Cairo_International_Airport	isConnectedTo	Amsterdam_Airport_Schiphol
Campo_Grande_International_Airport	isConnectedTo	Afonso_Pena_International_Airport
Adana_Şakirpaşa_Airport	isConnectedTo	Elazığ_Airport
Lviv_Danylo_Halytskyi_International_Airport	isConnectedTo	Dortmund_Airport
Sandefjord_Airport,_Torp	isConnectedTo	Bergen_Airport,_Flesland
Tangier_Ibn_Battouta_Airport	isConnectedTo	Orly_Airport
Chelyabinsk_Airport	isConnectedTo	Burgas_Airport
Billund_Airport	isConnectedTo	Charles_de_Gaulle_Airport
Shanghai_Hongqiao_International_Airport	isConnectedTo	Harbin_Taiping_International_Airport
Jacksonville_International_Airport	isConnectedTo	Tampa_International_Airport
Comodoro_Arturo_Merino_Benítez_International_Airport	isConnectedTo	El_Dorado_International_Airport
Shanghai_Pudong_International_Airport	isConnectedTo	Taiyuan_Wusu_International_Airport
Qingdao_Liuting_International_Airport	isConnectedTo	Kunming_Changshui_International_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Gazipaşa_Airport
Kansas_City_International_Airport	isConnectedTo	Washington_Dulles_International_Airport
Esenboğa_International_Airport	isConnectedTo	Cologne_Bonn_Airport
Jinnah_International_Airport	isConnectedTo	King_Abdulaziz_International_Airport
Belgrade_Nikola_Tesla_Airport	isConnectedTo	Rhodes_International_Airport
Khujand_Airport	isConnectedTo	Chelyabinsk_Airport
Kansas_City_International_Airport	isConnectedTo	George_Bush_Intercontinental_Airport
Sabiha_Gökçen_International_Airport	isConnectedTo	Heydar_Aliyev_International_Airport
Ouagadougou_Airport	isConnectedTo	Bamako–Sénou_International_Airport
Hong_Kong_International_Airport	isConnectedTo	Hamad_International_Airport
Vnukovo_International_Airport	isConnectedTo	Syktyvkar_Airport
Queen_Beatrix_International_Airport	isConnectedTo	Montréal–Pierre_Elliott_Trudeau_International_Airport
Belfast_International_Airport	isConnectedTo	East_Midlands_Airport
King_Fahd_International_Airport	isConnectedTo	Bahrain_International_Airport
Guangzhou_Baiyun_International_Airport	isConnectedTo	New_Chitose_Airport
Cincinnati/Northern_Kentucky_International_Airport	isConnectedTo	Southwest_Florida_International_Airport
Sheremetyevo_International_Airport	isConnectedTo	Kazan_International_Airport
Sheremetyevo_International_Airport	isConnectedTo	Monastir_Habib_Bourguiba_International_Airport
Kunming_Changshui_International_Airport	isConnectedTo	Xi'an_Xianyang_International_Airport
Jersey_Airport	isConnectedTo	London_Southend_Airport
Dublin_Airport	isConnectedTo	Burgas_Airport
Yiwu_Airport	isConnectedTo	Linyi_Shubuling_Airport
Düsseldorf_Airport	isConnectedTo	Adnan_Menderes_Airport
Changchun_Longjia_International_Airport	isConnectedTo	Guangzhou_Baiyun_International_Airport
Montréal–Pierre_Elliott_Trudeau_International_Airport	isConnectedTo	Winnipeg_James_Armstrong_Richardson_International_Airport
Heydar_Aliyev_International_Airport	isConnectedTo	Almaty_International_Airport
Gold_Coast_Airport	isConnectedTo	Melbourne_Airport
Copenhagen_Airport	isConnectedTo	Edinburgh_Airport
Belgrade_Nikola_Tesla_Airport	isConnectedTo	Vienna_International_Airport
Jacksonville_International_Airport	isConnectedTo	John_F._Kennedy_International_Airport
Tehran_Imam_Khomeini_International_Airport	isConnectedTo	Indira_Gandhi_International_Airport
Ben_Gurion_Airport	isConnectedTo	Venice_Marco_Polo_Airport
Rafael_Hernández_Airport	isConnectedTo	V._C._Bird_International_Airport
Gazipaşa_Airport	isConnectedTo	Munich_Airport
Astana_International_Airport	isConnectedTo	Pulkovo_Airport
Ibiza_Airport	isConnectedTo	London_Stansted_Airport
Chengdu_Shuangliu_International_Airport	isConnectedTo	Yiwu_Airport
William_P._Hobby_Airport	isConnectedTo	Memphis_International_Airport
Portland_International_Airport	isConnectedTo	Ronald_Reagan_Washington_National_Airport
Newcastle_Airport	isConnectedTo	Antalya_Airport
Kristiansand_Airport,_Kjevik	isConnectedTo	Stavanger_Airport,_Sola
Dresden_Airport	isConnectedTo	Krasnodar_International_Airport
Cardiff_Airport	isConnectedTo	Aberdeen_Airport
Zakynthos_International_Airport	isConnectedTo	Leonardo_da_Vinci–Fiumicino_Airport
Pune_Airport	isConnectedTo	Rajiv_Gandhi_International_Airport
Pulkovo_Airport	isConnectedTo	Belgorod_International_Airport
Dortmund_Airport	isConnectedTo	Faro_Airport
Jorge_Chávez_International_Airport	isConnectedTo	Alfonso_Bonilla_Aragón_International_Airport
Orly_Airport	isConnectedTo	Cardiff_Airport
Menorca_Airport	isConnectedTo	Glasgow_Airport
Pulkovo_Airport	isConnectedTo	Perm_International_Airport
Dallas_Love_Field	isConnectedTo	Nashville_International_Airport
Benina_International_Airport	isConnectedTo	Mohammed_V_International_Airport
Beirut–Rafic_Hariri_International_Airport	isConnectedTo	Al_Najaf_International_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Houari_Boumediene_Airport
Quatro_de_Fevereiro_Airport	isConnectedTo	Frankfurt_Airport
Dayton_International_Airport	isConnectedTo	Dallas/Fort_Worth_International_Airport
Luzhou_Lantian_Airport	isConnectedTo	Changsha_Huanghua_International_Airport
Bacha_Khan_International_Airport	isConnectedTo	King_Khalid_International_Airport
San_Francisco_International_Airport	isConnectedTo	Narita_International_Airport
Hong_Kong_International_Airport	isConnectedTo	Kaohsiung_International_Airport
John_Paul_II_International_Airport_Kraków–Balice	isConnectedTo	Warsaw_Chopin_Airport
Catania–Fontanarossa_Airport	isConnectedTo	Krasnodar_International_Airport
Minneapolis–Saint_Paul_International_Airport	isConnectedTo	Cincinnati/Northern_Kentucky_International_Airport
Jacksons_International_Airport	isConnectedTo	Brisbane_Airport
Fort_Lauderdale–Hollywood_International_Airport	isConnectedTo	Tampa_International_Airport
Wattay_International_Airport	isConnectedTo	Da_Nang_International_Airport
Houari_Boumediene_Airport	isConnectedTo	Brussels_Airport
Copenhagen_Airport	isConnectedTo	Sarajevo_International_Airport
Pristina_International_Airport	isConnectedTo	Zagreb_Airport
Alghero-Fertilia_Airport	isConnectedTo	Bologna_Guglielmo_Marconi_Airport
San_Francisco_International_Airport	isConnectedTo	Incheon_International_Airport
Uberlândia_Airport	isConnectedTo	Tancredo_Neves_International_Airport
Henri_Coandă_International_Airport	isConnectedTo	Naples_International_Airport
King_Abdulaziz_International_Airport	isConnectedTo	Ninoy_Aquino_International_Airport
Damascus_International_Airport	isConnectedTo	Sharjah_International_Airport
Leonardo_da_Vinci–Fiumicino_Airport	isConnectedTo	Dubai_International_Airport
Buffalo_Niagara_International_Airport	isConnectedTo	Logan_International_Airport
La_Chinita_International_Airport	isConnectedTo	Las_Américas_International_Airport
Pisa_International_Airport	isConnectedTo	Glasgow_Prestwick_Airport
Hannover_Airport	isConnectedTo	Malta_International_Airport
Phnom_Penh_International_Airport	isConnectedTo	Noi_Bai_International_Airport
Sheremetyevo_International_Airport	isConnectedTo	Barcelona–El_Prat_Airport
Zakynthos_International_Airport	isConnectedTo	London_Stansted_Airport
Dr._Babasaheb_Ambedkar_International_Airport	isConnectedTo	Sharjah_International_Airport
Zagreb_Airport	isConnectedTo	Stuttgart_Airport
Guangzhou_Baiyun_International_Airport	isConnectedTo	Taizhou_Luqiao_Airport
Heydar_Aliyev_International_Airport	isConnectedTo	Surgut_International_Airport
Viracopos_International_Airport	isConnectedTo	Greater_Natal_International_Airport
Billund_Airport	isConnectedTo	Brussels_Airport
Jinan_Yaoqiang_International_Airport	isConnectedTo	Wuhan_Tianhe_International_Airport
Hangzhou_Xiaoshan_International_Airport	isConnectedTo	Liuzhou_Bailian_Airport
Richmond_International_Airport	isConnectedTo	Orlando_International_Airport
Copenhagen_Airport	isConnectedTo	Palma_de_Mallorca_Airport
Los_Angeles_International_Airport	isConnectedTo	Bellingham_International_Airport
Ngurah_Rai_International_Airport	isConnectedTo	Beijing_Capital_International_Airport
Calgary_International_Airport	isConnectedTo	Denver_International_Airport
Los_Angeles_International_Airport	isConnectedTo	Montréal–Pierre_Elliott_Trudeau_International_Airport
Murcia–San_Javier_Airport	isConnectedTo	Brussels_South_Charleroi_Airport
Krasnodar_International_Airport	isConnectedTo	Khujand_Airport
Hamad_International_Airport	isConnectedTo	Tan_Son_Nhat_International_Airport
Tehran_Imam_Khomeini_International_Airport	isConnectedTo	Baghdad_International_Airport
Dallas/Fort_Worth_International_Airport	isConnectedTo	Colorado_Springs_Airport
Linate_Airport	isConnectedTo	Dublin_Airport
Incheon_International_Airport	isConnectedTo	Munich_Airport
Linz_Airport	isConnectedTo	Rhodes_International_Airport
Frankfurt_Airport	isConnectedTo	Ministro_Pistarini_International_Airport
Rhodes_International_Airport	isConnectedTo	Frankfurt_Airport
Los_Angeles_International_Airport	isConnectedTo	Hong_Kong_International_Airport
Bristol_Airport	isConnectedTo	Keflavík_International_Airport
Vladivostok_International_Airport	isConnectedTo	Tolmachevo_Airport
Abu_Dhabi_International_Airport	isConnectedTo	Khartoum_International_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Zakynthos_International_Airport
Sardar_Vallabhbhai_Patel_International_Airport	isConnectedTo	Kuwait_International_Airport
John_Paul_II_International_Airport_Kraków–Balice	isConnectedTo	Munich_Airport
Qingdao_Liuting_International_Airport	isConnectedTo	Hohhot_Baita_International_Airport
Kansai_International_Airport	isConnectedTo	Dalian_Zhoushuizi_International_Airport
Jeju_International_Airport	isConnectedTo	Sunan_Shuofang_International_Airport
Chongqing_Jiangbei_International_Airport	isConnectedTo	Sheremetyevo_International_Airport
Sardar_Vallabhbhai_Patel_International_Airport	isConnectedTo	Rajiv_Gandhi_International_Airport
Nanning_Wuxu_International_Airport	isConnectedTo	Fuzhou_Changle_International_Airport
Naha_Airport	isConnectedTo	Kagoshima_Airport
Mashhad_International_Airport	isConnectedTo	Shiraz_International_Airport
Dalian_Zhoushuizi_International_Airport	isConnectedTo	Lianyungang_Baitabu_Airport
Falcone–Borsellino_Airport	isConnectedTo	Pulkovo_Airport
Basra_International_Airport	isConnectedTo	Tbilisi_International_Airport
Rostov-on-Don_Airport	isConnectedTo	Vnukovo_International_Airport
Cadjehoun_Airport	isConnectedTo	Port_Bouet_Airport
Phnom_Penh_International_Airport	isConnectedTo	Incheon_International_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Stavanger_Airport,_Sola
Bordeaux–Mérignac_Airport	isConnectedTo	Brussels_Airport
Xiamen_Gaoqi_International_Airport	isConnectedTo	Shijiazhuang_Zhengding_International_Airport
San_Diego_International_Airport	isConnectedTo	Bellingham_International_Airport
Budapest_Ferenc_Liszt_International_Airport	isConnectedTo	Billund_Airport
Singapore_Changi_Airport	isConnectedTo	Xiamen_Gaoqi_International_Airport
Kalibo_International_Airport	isConnectedTo	Hangzhou_Xiaoshan_International_Airport
Nnamdi_Azikiwe_International_Airport	isConnectedTo	Cairo_International_Airport
Grand_Bahama_International_Airport	isConnectedTo	Lynden_Pindling_International_Airport
Miami_International_Airport	isConnectedTo	Eduardo_Gomes_International_Airport
Charles_de_Gaulle_Airport	isConnectedTo	Incheon_International_Airport
Göteborg_City_Airport	isConnectedTo	Malta_International_Airport
Dushanbe_International_Airport	isConnectedTo	Koltsovo_Airport
Linate_Airport	isConnectedTo	Copenhagen_Airport
Grantley_Adams_International_Airport	isConnectedTo	John_F._Kennedy_International_Airport
San_Francisco_International_Airport	isConnectedTo	Washington_Dulles_International_Airport
Amsterdam_Airport_Schiphol	isConnectedTo	Frankfurt_Airport
Edinburgh_Airport	isConnectedTo	Pisa_International_Airport
Afonso_Pena_International_Airport	isConnectedTo	Viracopos_International_Airport
Tianjin_Binhai_International_Airport	isConnectedTo	Kunming_Changshui_International_Airport
Ireland_West_Airport_Knock	isConnectedTo	East_Midlands_Airport
Melbourne_Airport	isConnectedTo	Kansai_International_Airport
Göteborg_Landvetter_Airport	isConnectedTo	Zagreb_Airport
Vilnius_Airport	isConnectedTo	Málaga_Airport
Luxor_International_Airport	isConnectedTo	Hamad_International_Airport
Donetsk_International_Airport	isConnectedTo	Hurghada_International_Airport
Kos_Island_International_Airport	isConnectedTo	Leipzig/Halle_Airport
John_Paul_II_International_Airport_Kraków–Balice	isConnectedTo	Girona–Costa_Brava_Airport
Macau_International_Airport	isConnectedTo	Suvarnabhumi_Airport
Maputo_International_Airport	isConnectedTo	Addis_Ababa_Bole_International_Airport
Beihai_Fucheng_Airport	isConnectedTo	Luoyang_Beijiao_Airport
Chambéry_Airport	isConnectedTo	Copenhagen_Airport
Washington_Dulles_International_Airport	isConnectedTo	Memphis_International_Airport
Frankfurt_Airport	isConnectedTo	Dresden_Airport
Orly_Airport	isConnectedTo	Calvi_–_Sainte-Catherine_Airport
Winnipeg_James_Armstrong_Richardson_International_Airport	isConnectedTo	Jardines_del_Rey_Airport
Shenyang_Taoxian_International_Airport	isConnectedTo	Zhengzhou_Xinzheng_International_Airport
Eindhoven_Airport	isConnectedTo	Bordeaux–Mérignac_Airport
Gimhae_International_Airport	isConnectedTo	Siem_Reap_International_Airport
Edinburgh_Airport	isConnectedTo	Istanbul_Atatürk_Airport
Zweibrücken_Airport	isConnectedTo	Heraklion_International_Airport
John_F._Kennedy_International_Airport	isConnectedTo	Maurice_Bishop_International_Airport
Kalibo_International_Airport	isConnectedTo	Mactan-Cebu_International_Airport
Shenzhen_Bao'an_International_Airport	isConnectedTo	Lianyungang_Baitabu_Airport
Sept-Îles_Airport	isConnectedTo	Baie-Comeau_Airport
Bamako–Sénou_International_Airport	isConnectedTo	Diori_Hamani_International_Airport
Linyi_Shubuling_Airport	isConnectedTo	Shanghai_Pudong_International_Airport
Bari_Karol_Wojtyła_Airport	isConnectedTo	Tirana_International_Airport_Nënë_Tereza
Vienna_International_Airport	isConnectedTo	Corfu_International_Airport
Verona_Villafranca_Airport	isConnectedTo	Rhodes_International_Airport
Pinto_Martins_–_Fortaleza_International_Airport	isConnectedTo	Deputado_Luís_Eduardo_Magalhães_International_Airport
Prince_Mohammad_bin_Abdulaziz_Airport	isConnectedTo	Oran_Es_Sénia_Airport
Dalian_Zhoushuizi_International_Airport	isConnectedTo	Fuzhou_Changle_International_Airport
Djibouti–Ambouli_International_Airport	isConnectedTo	King_Abdulaziz_International_Airport
John_F._Kennedy_International_Airport	isConnectedTo	London_City_Airport
Quatro_de_Fevereiro_Airport	isConnectedTo	Istanbul_Atatürk_Airport
Sultan_Abdul_Aziz_Shah_Airport	isConnectedTo	Samui_Airport
Xi'an_Xianyang_International_Airport	isConnectedTo	Nanjing_Lukou_International_Airport
San_Antonio_International_Airport	isConnectedTo	Phoenix_Sky_Harbor_International_Airport
Bari_Karol_Wojtyła_Airport	isConnectedTo	Genoa_Cristoforo_Colombo_Airport
John_F._Kennedy_International_Airport	isConnectedTo	O._R._Tambo_International_Airport
Munich_Airport	isConnectedTo	Suvarnabhumi_Airport
Jerez_Airport	isConnectedTo	Hannover_Airport
Calicut_International_Airport	isConnectedTo	King_Khalid_International_Airport
Frankfurt_Airport	isConnectedTo	Nice_Côte_d'Azur_Airport
Edinburgh_Airport	isConnectedTo	Southampton_Airport
Aristides_Pereira_International_Airport	isConnectedTo	Amílcar_Cabral_International_Airport
Kemerovo_International_Airport	isConnectedTo	Barcelona–El_Prat_Airport
Burgas_Airport	isConnectedTo	Katowice_International_Airport
Split_Airport	isConnectedTo	Oslo_Airport,_Gardermoen
Fort_Lauderdale–Hollywood_International_Airport	isConnectedTo	Raleigh–Durham_International_Airport
Singapore_Changi_Airport	isConnectedTo	Da_Nang_International_Airport
Addis_Ababa_Bole_International_Airport	isConnectedTo	Stockholm_Arlanda_Airport
Astana_International_Airport	isConnectedTo	Ürümqi_Diwopu_International_Airport
Narita_International_Airport	isConnectedTo	Khabarovsk_Novy_Airport
Antalya_Airport	isConnectedTo	Chelyabinsk_Airport
Tianjin_Binhai_International_Airport	isConnectedTo	International_Airport_Irkutsk
Kurumoch_International_Airport	isConnectedTo	Phuket_International_Airport
Roshchino_International_Airport	isConnectedTo	Tashkent_International_Airport
Los_Angeles_International_Airport	isConnectedTo	Kansas_City_International_Airport
Cadjehoun_Airport	isConnectedTo	Nouakchott_International_Airport
Göteborg_Landvetter_Airport	isConnectedTo	Barcelona–El_Prat_Airport
Francisco_Bangoy_International_Airport	isConnectedTo	Singapore_Changi_Airport
Los_Angeles_International_Airport	isConnectedTo	Gatwick_Airport
Pulkovo_Airport	isConnectedTo	Hurghada_International_Airport
Simón_Bolívar_International_Airport_(Venezuela)	isConnectedTo	Dallas/Fort_Worth_International_Airport
Nice_Côte_d'Azur_Airport	isConnectedTo	Hamburg_Airport
Kadala_Airport	isConnectedTo	Vladivostok_International_Airport
Norman_Manley_International_Airport	isConnectedTo	Curaçao_International_Airport
Frankfurt_Airport	isConnectedTo	Qingdao_Liuting_International_Airport
Düsseldorf_Airport	isConnectedTo	Linz_Airport
Shanghai_Hongqiao_International_Airport	isConnectedTo	Haikou_Meilan_International_Airport
Shenzhen_Bao'an_International_Airport	isConnectedTo	Chengdu_Shuangliu_International_Airport
